UWI,BHT,TrueTemp,SSTVD(m),Field,X,Y,Set
100122806316W500,55.56,75.23,825.8,Duvernay,541045.9678727165,6037071.041552586,Training
100122905513W500,60.0,74.91,1251.65,Duvernay,572172.4174867176,5959740.603917522,Training
100123305513W500,58.89,64.16,901.4500000000002,Duvernay,573785.0379339479,5961371.1348754,Training
100123405407W500,46.67,61.58,811.05,Duvernay,634952.9514670188,5953016.2312678825,Training
100123506118W500,50.56,63.0,776.2,Duvernay,526244.1867370164,6019267.295493735,Training
100123506318W500,69.2,70.12,971.3,Duvernay,524890.8457878607,6038671.759590562,Training
100123506419W500,37.78,109.1111111,972.9000000000002,Duvernay,514904.84684296994,6048240.9159629615,Training
100123606419W500,69.0,70.62,1004.35,Duvernay,516470.6896987336,6048244.7407588335,Training
100130806320W500,122.22,104.91,2424.9999999999995,Duvernay,500314.4603735652,6032302.022988965,Training
100132006502W600,108.6,124.38,3084.5,Duvernay,418016.55630873685,6055691.648714633,Training
100132306325W500,58.33,84.73,1375.1999999999998,Duvernay,456041.17983916414,6035814.329980274,Training
100132405522W500,58.3,72.44,1063.9,Duvernay,490718.67662283656,5957772.520885319,Training
100132503226W400,65.56,80.75,1288.9999999999998,Duvernay,736754.8494061062,5741718.749243304,Training
100140103123W400,43.33,55.13,469.4,Duvernay,767326.2062611124,5727023.785901221,Training
100140206310W500,42.5,53.38,385.79999999999995,Duvernay,603506.3031720415,6031914.0043588765,Training
100140307021W500,46.9,56.96,663.2,Duvernay,492390.95350564393,6098658.430607848,Training
100141006601W600,68.0,78.05555556,1654.6,Duvernay,431376.08754525415,6062062.775126587,Training
100141103917W400,43.4,45.52,267.70000000000005,Duvernay,816992.3851377276,5809535.166615763,Training
100141606818W500,48.89,63.34,646.4500000000002,Duvernay,520180.6088938587,6082636.099144164,Training
100142004127W400,37.78,70.19,867.4000000000001,Duvernay,713049.630668367,5826482.04920069,Training
100142005315W500,59.2,84.45,1396.9,Duvernay,554535.5033143384,5938939.545585997,Training
100142306724W500,98.4,104.74,2388.1,Duvernay,464715.3040560256,6074454.882278283,Training
100142904806W500,37.78,8.37,-630.95,Duvernay,644044.2782783806,5893848.172223235,Training
100142906919W500,46.11,60.35,660.6999999999999,Duvernay,508745.4311769067,6095548.330544892,Training
100143206412W500,87.78,102.6,1717.3000000000002,Duvernay,578731.3522339925,6049213.859371245,Training
100150106318W500,94.0,73.01,958.9,Duvernay,527089.5563286702,6030803.335045335,Training
100150406512W500,82.22,101.27,1735.2499999999995,Duvernay,580914.7736638454,6050843.641062196,Training
100151004919W500,117.78,118.91,2373.9,Duvernay,520608.5612527235,5896497.630380809,Training
100152005416W500,61.0,83.48,1421.3,Duvernay,544997.8399411596,5948249.735492568,Training
100152507708W500,40.0,33.32,-74.39999999999998,Duvernay,619698.0401692435,6174812.218506358,Training
100153208009W500,50.0,66.44,1099.2,Duvernay,601971.325795572,6205066.480457698,Training
100153504402W500,71.3,78.75,1287.8,Duvernay,689971.1011472237,5857997.961240038,Training
100153607812W500,30.56,37.41,-4.849999999999909,Duvernay,580422.4253606113,6185269.143551149,Training
100160106122W500,50.0,90.0,929.7,Duvernay,490102.45870630344,6011517.863618781,Training
100160206625W500,88.6,111.07,2638.35,Duvernay,457461.9017883609,6060070.300869288,Training
100160906212W500,90.56,94.24,1740.3500000000004,Duvernay,582624.9349378557,6023443.486221212,Training
100160906613W500,43.0,90.34,1159.6,Duvernay,571137.7933190772,6061953.365759966,Training
100161108108W500,46.11,64.81,1009.05,Duvernay,616883.185114598,6208839.848422065,Training
100161406821W500,81.0,97.52,2220.6,Duvernay,494777.2077326478,6082594.082041372,Training
100161506319W500,78.0,122.0,1408.3,Duvernay,514381.69718763063,6033936.511017379,Training
100161603725W400,52.22,60.55,583.9499999999999,Duvernay,738787.7922213592,5787100.250028969,Training
100161706919W500,46.67,63.59,736.65,Duvernay,509492.9009158837,6092252.6481616795,Training
100161906819W500,61.11,63.16,718.2,Duvernay,507939.0363223184,6084203.366076529,Training
100162005425W400,37.78,49.67,479.0000000000002,Duvernay,721753.6444160368,5953529.219116291,Training
100162104913W500,71.11,89.01,1489.7499999999995,Duvernay,577894.8355903935,5900400.9226462,Training
100162703224W400,73.1,86.79,1518.9,Duvernay,754382.7366081408,5742720.32004828,Training
100162706309W500,47.22,50.88,281.30000000000007,Duvernay,612430.3600650436,6038601.006975744,Training
100162906116W500,22.22,62.92,714.0000000000002,Duvernay,542074.537458865,6017861.049488865,Training
100163406326W500,69.0,88.17,1468.7,Duvernay,445768.8638259033,6039192.121442979,Training
100163406826W500,58.9,67.81,1029.6,Duvernay,444226.6682966373,6087623.149271441,Training
100163606918W500,21.7,97.84,1839.5,Duvernay,525736.0313776365,6097163.270536494,Training
102052004217W400,33.33,41.98,234.5,Duvernay,809650.8392247679,5840598.7622527275,Training
102061003805W500,59.5,73.64,1072.8,Duvernay,661611.6562263803,5791587.655837934,Training
102061504515W400,38.6,42.79,252.5,Duvernay,829876.5132486596,5869676.072583436,Training
102061504716W500,51.67,105.0,435.1500000000001,Duvernay,549723.9316167281,5878142.397504139,Training
102071804513W400,35.3,41.65,249.20000000000005,Duvernay,844768.682045528,5870904.714144968,Training
102142004709W500,68.8,81.48,1341.2,Duvernay,614921.5506136846,5881476.763398504,Training
106141105522W400,23.33,32.98,98.39999999999998,Duvernay,752852.203486132,5961471.754745796,Training
